id,pool,sid,name,postal,province,address,city
a2t5o00000002DfAAI,Sobeys_Covid_Pool?,8857,Safeway Leduc - COVID - MODERNA,T9E 6N7,Alberta,6112 - 50 Street,Leduc
a2t5o000000086BAAQ,Sobeys_Covid_Pool?,5190,Sobeys Walker - COVID - MODERNA,T6X 1X2,Alberta,5309 Ellerslie Road S.W.,Edmonton
a2t5o000000088vAAA,Sobeys_Covid_Pool?,8871,Safeway Northgate - COVID - MODERNA,T8V 4A9,Alberta,9925 - 114 Avenue,Grande Prairie
a2t5o000000085hAAA,Sobeys_Covid_Pool?,3105,Sobeys Gaetz South - COVID - MODERNA,T4R 2K1,Alberta,2110 50 Avenue,Red Deer
a2t5o000000084yAAA,Sobeys_Covid_Pool?,8820,Safeway Mission - COVID - MODERNA,T2S 2H6,Alberta,524 Elbow Drive SW,Calgary
a2t5o000000083bAAA,Sobeys_Covid_Pool?,8854,Safeway Fairway Plaza - COVID - MODERNA,T1K 6Z3,Alberta,2750 Fairway Plaza Road S.,Lethbridge
a2t5o000000085IAAQ,Sobeys_Covid_Pool?,8831,Safeway Castleridge - COVID - MODERNA,T3J 3J8,Alberta,33 Castleridge Boulevard NE,Calgary
a2t5o000000085wAAA,Sobeys_Covid_Pool?,5169,Sobeys Southbrook - COVID - MODERNA,T6W 1S4,Alberta,1109 James Mowatt Trail  ,Edmonton
a2t5o000000083lAAA,Sobeys_Covid_Pool?,8900,Safeway The Grange - COVID - MODERNA,T5T 1K8,Alberta,2534 Guardian Road,Edmonton
a2t5o000000086kAAA,Sobeys_Covid_Pool?,8867,Safeway Oliver - COVID - MODERNA,T5K 2S5,Alberta,11410 - 104 Avenue NW,Edmonton
a2t5o000000086QAAQ,Sobeys_Covid_Pool?,8842,Safeway Glenmore Landing - COVID - MODERNA,T2V 5A8,Alberta,1600 - 90 Avenue SW,Calgary
a2t5o000000083mAAA,Sobeys_Covid_Pool?,5020,Sobeys Cranston - COVID - MODERNA,T3M 0S9,Alberta,356 Cranston Rd SE Unit 3000,Calgary
a2t5o000000087YAAQ,Sobeys_Covid_Pool?,8893,Safeway Capilano Shopping Centre - COVID - MODERNA,T6A 0A1,Alberta,5821 Terrace Road NW,Edmonton
a2t5o000000086zAAA,Sobeys_Covid_Pool?,8880,Safeway Terra Losa - COVID - MODERNA,T5T 5L5,Alberta,9710 - 170 Street NW,Edmonton
a2t5o000000088bAAA,Sobeys_Covid_Pool?,8921,Safeway Heritage - COVID - MODERNA,T6J 5E5,Alberta,2304 - 109 Street NW,Edmonton
a2t5o0000000e9RAAQ,Sobeys_Covid_Pool?,8922,Safeway Lloydminster Mall - COVID - MODERNA,T9V 0A7,Alberta,5211 - 44 Street,Lloydminster
a2t5o0000003hs7AAA,Sobeys_Covid_Pool?,3194,Sobeys Lewis Estates - COVID - ASTRAZENECA,T5T 4K5,Alberta,1030 Webber Greens Drive NW,Edmonton
a2t5o0000003hyxAAA,Sobeys_Covid_Pool?,5028,Sobeys Silverado - COVID - ASTRAZENECA,T2X 0T9,Alberta,704 - 19369 Sheriff King St. S.W.,Calgary
a2t5o0000003hyyAAA,Sobeys_Covid_Pool?,8831,Safeway Castleridge - COVID - ASTRAZENECA,T3J 3J8,Alberta,33 Castleridge Boulevard NE,Calgary
a2t5o0000003heLAAQ,Sobeys_Covid_Pool?,1117,Sobeys Bridlewood - COVID - ASTRAZENECA,T2Y 4S6,Alberta,100-2335 162 Avenue SW,Calgary
a2t5o0000003hzRAAQ,Sobeys_Covid_Pool?,5190,Sobeys Walker - COVID - ASTRAZENECA,T6X 1X2,Alberta,5309 Ellerslie Road S.W.,Edmonton
a2t5o0000003hmEAAQ,Sobeys_Covid_Pool?,8803,Safeway Northgate - COVID - ASTRAZENECA,T2A 7R4,Alberta,399 - 36 Street NE,Calgary
a2t5o0000003hmFAAQ,Sobeys_Covid_Pool?,8885,Safeway Stony Plain - COVID - ASTRAZENECA,T7Z 1L1,Alberta,4202 South Park Drive,Stony Plain
a2t5o0000003hmGAAQ,Sobeys_Covid_Pool?,8914,Safeway Cochrane - COVID - ASTRAZENECA,T4C 2A5,Alberta,304 - 5 Avenue West,Cochrane
a2t5o0000003hfSAAQ,Sobeys_Covid_Pool?,4984,Sobeys Legacy - COVID - ASTRAZENECA,T2X 4K8,Alberta,#100  200 Hartell Way S.E,Calgary 
a2t5o0000003hlhAAA,Sobeys_Covid_Pool?,8857,Safeway Leduc - COVID - ASTRAZENECA,T9E 6N7,Alberta,6112 - 50 Street,Leduc
a2t5o0000003hgBAAQ,Sobeys_Covid_Pool?,8917,Safeway Okotoks - COVID - ASTRAZENECA,T1S 1B3,Alberta,610 Big Rock Lane (Box 1380),Okotoks
a2t5o0000003hwOAAQ,Sobeys_Covid_Pool?,5169,Sobeys Southbrook - COVID - ASTRAZENECA,T6W 1S4,Alberta,1109 James Mowatt Trail  ,Edmonton
a2t5o0000003hwPAAQ,Sobeys_Covid_Pool?,8921,Safeway Heritage - COVID - ASTRAZENECA,T6J 5E5,Alberta,2304 - 109 Street NW,Edmonton
a2t5o0000003i0jAAA,Sobeys_Covid_Pool?,8830,Safeway Tower Lane Mall - COVID - ASTRAZENECA,T4B 1E1,Alberta,505 Main Street,Airdrie
a2t5o0000003hysAAA,Sobeys_Covid_Pool?,5020,Sobeys Cranston - COVID - ASTRAZENECA,T3M 0S9,Alberta,356 Cranston Rd SE Unit 3000,Calgary
a2t5o0000003hxgAAA,Sobeys_Covid_Pool?,8888,Safeway South View - COVID - ASTRAZENECA,T8V 6H7,Alberta,8100 - 100 Street,Grande Prairie
a2t5o0000003hkwAAA,Sobeys_Covid_Pool?,8907,Safeway Downtown - COVID - ASTRAZENECA,T9H 2J8,Alberta,9601 Franklin Avenue,Fort McMurray
a2t5o0000003hp3AAA,Sobeys_Covid_Pool?,8895,Safeway Garneau - COVID - ASTRAZENECA,T6G 0S8,Alberta,10930 - 82 Avenue NW,Edmonton
a2t5o0000003hsLAAQ,Sobeys_Covid_Pool?,3105,Sobeys Gaetz South - COVID - ASTRAZENECA,T4R 2K1,Alberta,2110 50 Avenue,Red Deer
a2t5o0000003hsaAAA,Sobeys_Covid_Pool?,3143,Sobeys Mill Woods - COVID - ASTRAZENECA,T6L 7G5,Alberta,5011 23 Avenue NW,Edmonton
a2t5o0000003i0yAAA,Sobeys_Covid_Pool?,8847,Safeway Shawnessey - COVID - ASTRAZENECA,T2Y 2Z3,Alberta,70 Shawville Boulevard SE,Calgary
a2t5o0000003hvCAAQ,Sobeys_Covid_Pool?,8928,Safeway Abbotsfield Mall - COVID - ASTRAZENECA,T5W 0Z3,Alberta,3210 - 118 Avenue NW,Edmonton
a2t5o0000003hzHAAQ,Sobeys_Covid_Pool?,5173,Sobeys Hollick Kenyon - COVID - ASTRAZENECA,T5Y 0L2,Alberta,5119-167 Avenue NW,Edmonton
a2t5o0000003i26AAA,Sobeys_Covid_Pool?,8900,Safeway The Grange - COVID - ASTRAZENECA,T5T 1K8,Alberta,2534 Guardian Road,Edmonton
a2t5o0000003hoUAAQ,Sobeys_Covid_Pool?,8859,Safeway Gateway - COVID - ASTRAZENECA,T8N 5T8,Alberta,300 - 2 Hebert Road,St. Albert
a2t5o0000003i21AAA,Sobeys_Covid_Pool?,8896,Safeway Brooks - COVID - ASTRAZENECA,T1R 0W3,Alberta,550 Cassils Road West,Brooks
a2t5o0000003i22AAA,Sobeys_Covid_Pool?,8897,Safeway Spruce Grove - COVID - ASTRAZENECA,T7X 1R2,Alberta,94 Mcleod Avenue,Spruce Grove
a2t5o0000003i1rAAA,Sobeys_Covid_Pool?,8893,Safeway Capilano Shopping Centre - COVID - ASTRAZENECA,T6A 0A1,Alberta,5821 Terrace Road NW,Edmonton
a2t5o0000003i1sAAA,Sobeys_Covid_Pool?,8990,Safeway Glamorgan - COVID - ASTRAZENECA,T3E 6L6,Alberta,3737 - 37 Street SW,Calgary
a2t5o0000003hpqAAA,Sobeys_Covid_Pool?,1129,Sobeys Royal Oak - COVID - ASTRAZENECA,T3G 5T4,Alberta,125-8888 Country Hills Boulevard NW,Calgary
a2t5o0000003hoZAAQ,Sobeys_Covid_Pool?,1145,Sobeys Millrise - COVID - ASTRAZENECA,T2Y 5G7,Alberta,2000-150 Millrise  Boulevard SW,Calgary
a2t5o0000003i1IAAQ,Sobeys_Covid_Pool?,8871,Safeway Northgate - COVID - ASTRAZENECA,T8V 4A9,Alberta,9925 - 114 Avenue,Grande Prairie
a2t5o0000003hwUAAQ,Sobeys_Covid_Pool?,8801,Safeway Medicine Hat Mall - COVID - ASTRAZENECA,T1B 2R4,Alberta,3292 Dunmore Road SE,Medicine Hat
a2t5o0000003i2QAAQ,Sobeys_Covid_Pool?,8916,Safeway Montgomery - COVID - ASTRAZENECA,T3B 0N3,Alberta,5048 16 Avenue NW,Calgary
a2t5o0000003i0oAAA,Sobeys_Covid_Pool?,8835,Safeway Whitehorn - COVID - ASTRAZENECA,T1Y 6J2,Alberta,3550 32 Avenue NE,Calgary
a2t5o0000003hplAAA,Sobeys_Covid_Pool?,1110,Sobeys Tuscany Boulevard - COVID - ASTRAZENECA,T3L 2V7,Alberta,2020-11300 Tuscany Boulevard NW,Calgary
a2t5o0000003i0tAAA,Sobeys_Covid_Pool?,8844,Safeway Dalhousie Station - COVID - ASTRAZENECA,T3A 5R8,Alberta,5005 Dalhousie Drive NW,Calgary
a2t5o0000003i0uAAA,Sobeys_Covid_Pool?,8906,Safeway Windermere Safeway - COVID - ASTRAZENECA,T6W 0L9,Alberta,5110 Windermere Blvd,Edmonton
a2t5o0000003hjyAAA,Sobeys_Covid_Pool?,1104,Sobeys Uplands - COVID - ASTRAZENECA,T1H 6T3,Alberta,327 Bluefox Boulevard N,Lethbridge
a2t5o000000085SAAQ,Sobeys_Covid_Pool?,8855,Safeway Meadowlark - COVID - MODERNA,T5R 5W9,Alberta,8720 - 156 Street,Edmonton
a2t5o00000002DpAAI,Sobeys_Covid_Pool?,8874,Safeway Wye Road - COVID - MODERNA,T8A 4N5,Alberta,985 Fir Street,Sherwood Park
a2t5o000000087sAAA,Sobeys_Covid_Pool?,8909,Safeway Saddle Ridge - COVID - MODERNA,T3J 0H5,Alberta,850 Saddletowne Circle NE,Calgary
a2t5o000000055ZAAQ,Sobeys_Covid_Pool?,8908,Safeway Millbourne Mall - COVID - MODERNA,T6K 3L6,Alberta,38 Ave. & Millwoods Road,Edmonton
a2t5o0000000882AAA,Sobeys_Covid_Pool?,8914,Safeway Cochrane - COVID - MODERNA,T4C 2A5,Alberta,304 - 5 Avenue West,Cochrane
a2t5o000000083HAAQ,Sobeys_Covid_Pool?,1110,Sobeys Tuscany Boulevard - COVID - MODERNA,T3L 2V7,Alberta,2020-11300 Tuscany Boulevard NW,Calgary
a2t5o000000087iAAA,Sobeys_Covid_Pool?,8905,Safeway Jasper Gates - COVID - MODERNA,T5P 4W1,Alberta,15007 Stony Plain Road NW,Edmonton
a2t5o000000087nAAA,Sobeys_Covid_Pool?,8906,Safeway Windermere Safeway - COVID - MODERNA,T6W 0L9,Alberta,5110 Windermere Blvd,Edmonton
a2t5o000000085cAAA,Sobeys_Covid_Pool?,3035,Sobeys Namao Center - COVID - MODERNA,T5Z 3L1,Alberta,9611-167 Ave NW,Edmonton
a2t5o0000000874AAA,Sobeys_Covid_Pool?,8885,Safeway Stony Plain - COVID - MODERNA,T7Z 1L1,Alberta,4202 South Park Drive,Stony Plain
a2t5o000000083RAAQ,Sobeys_Covid_Pool?,8849,Safeway Beddington - COVID - MODERNA,T3K 2A8,Alberta,8120 Beddington Blvd NW,Calgary
a2t5o000000088CAAQ,Sobeys_Covid_Pool?,8916,Safeway Montgomery - COVID - MODERNA,T3B 0N3,Alberta,5048 16 Avenue NW,Calgary
a2t5o000000084ZAAQ,Sobeys_Covid_Pool?,8803,Safeway Northgate - COVID - MODERNA,T2A 7R4,Alberta,399 - 36 Street NE,Calgary
a2t5o000000086pAAA,Sobeys_Covid_Pool?,8877,Safeway Port O'Call Mall - COVID - MODERNA,T4N 3Z6,Alberta,4408 50th Avenue,Red Deer
a2t5o000000088HAAQ,Sobeys_Covid_Pool?,8895,Safeway Garneau - COVID - MODERNA,T6G 0S8,Alberta,10930 - 82 Avenue NW,Edmonton
a2t5o000000084UAAQ,Sobeys_Covid_Pool?,8801,Safeway Medicine Hat Mall - COVID - MODERNA,T1B 2R4,Alberta,3292 Dunmore Road SE,Medicine Hat
a2t5o000000089AAAQ,Sobeys_Covid_Pool?,4984,Sobeys Legacy - COVID - MODERNA,T2X 4K8,Alberta,"#100, 200 Hartell Way S.E ",Calgary 
a2t5o000000084tAAA,Sobeys_Covid_Pool?,8816,Safeway Market Mall - COVID - MODERNA,T3A 0E2,Alberta,3625 Shaganappi Trail NW,Calgary
a2t5o000000086GAAQ,Sobeys_Covid_Pool?,8835,Safeway Whitehorn - COVID - MODERNA,T1Y 6J2,Alberta,3550 32 Avenue NE,Calgary
a2t5o000000085mAAA,Sobeys_Covid_Pool?,4292,FreshCo Tamarack - COVID - MODERNA,T6T 0Y2,Alberta,2355 - 17 Street NW,Edmonton
a2t5o0000000895AAA,Sobeys_Covid_Pool?,1147,Sobeys Village Mall - COVID - MODERNA,T4N 4C6,Alberta,200-6380 50 Ave,Red Deer
a2t5o0000000866AAA,Sobeys_Covid_Pool?,5173,Sobeys Hollick Kenyon - COVID - MODERNA,T5Y 0L2,Alberta,5119-167 Avenue NW,Edmonton
a2t5o000000086uAAA,Sobeys_Covid_Pool?,8879,Safeway Manning Crossing - COVID - MODERNA,T5A 5A1,Alberta,500 Manning Crossing NW,Edmonton
a2t5o000000083CAAQ,Sobeys_Covid_Pool?,1104,Sobeys Uplands - COVID - MODERNA,T1H 6T3,Alberta,327 Bluefox Boulevard N,Lethbridge
a2t5o000000088gAAA,Sobeys_Covid_Pool?,8990,Safeway Glamorgan - COVID - MODERNA,T3E 6L6,Alberta,3737 - 37 Street SW,Calgary
a2t5o000000085DAAQ,Sobeys_Covid_Pool?,8827,Safeway Woodbine Square - COVID - MODERNA,T2W 4N7,Alberta,2525 Woodview Drive SW,Calgary
a2t5o000000083qAAA,Sobeys_Covid_Pool?,8903,Safeway Aspen Landing - COVID - MODERNA,T3H 0N6,Alberta,375 Aspen Glen Landing SW,Calgary
a2t5o000000084jAAA,Sobeys_Covid_Pool?,8809,Safeway Westbrook Mall - COVID - MODERNA,T3C 1S2,Alberta,1200 - 37 Street SW,Calgary
a2t5o000000083rAAA,Sobeys_Covid_Pool?,8918,Safeway Thorncliffe - COVID - MODERNA,T2K 1B3,Alberta,5607 - 4 Street NW,Calgary
a2t5o000000086LAAQ,Sobeys_Covid_Pool?,8841,Safeway SouthCentre - COVID - MODERNA,T2J 6S1,Alberta,11011 Bonaventure Drive SE,Calgary
a2t5o000000086VAAQ,Sobeys_Covid_Pool?,8844,Safeway Dalhousie Station - COVID - MODERNA,T3A 5R8,Alberta,5005 Dalhousie Drive NW,Calgary
a2t5o000000086aAAA,Sobeys_Covid_Pool?,8859,Safeway Gateway - COVID - MODERNA,T8N 5T8,Alberta,300 - 2 Hebert Road,St. Albert
a2t5o000000086bAAA,Sobeys_Covid_Pool?,8928,Safeway Abbotsfield Mall - COVID - MODERNA,T5W 0Z3,Alberta,3210 - 118 Avenue NW,Edmonton
a2t5o000000085NAAQ,Sobeys_Covid_Pool?,8833,Safeway Crowfoot - COVID - MODERNA,T3G 2L5,Alberta,99 Crowfoot Crescent NW,Calgary
a2t5o000000083WAAQ,Sobeys_Covid_Pool?,8852,Safeway West Hills Towne Centre - COVID - MODERNA,T3H 3C8,Alberta,200 Stewart Green SW,Calgary
a2t5o000000085rAAA,Sobeys_Covid_Pool?,5028,Sobeys Silverado - COVID - MODERNA,T2X 0T9,Alberta,704 - 19369 Sheriff King St. S.W.,Calgary
a2t5o0000003hpJAAQ,Sobeys_Covid_Pool?,5191,Sobeys Nolan Hill - COVID - ASTRAZENECA,T3R 0J3,Alberta,700 Nolan Hill Blvd NW,Calgary
a2t5o0000003hzNAAQ,Sobeys_Covid_Pool?,8809,Safeway Westbrook Mall - COVID - ASTRAZENECA,T3C 1S2,Alberta,1200 - 37 Street SW,Calgary
a2t5o0000003i0eAAA,Sobeys_Covid_Pool?,8827,Safeway Woodbine Square - COVID - ASTRAZENECA,T2W 4N7,Alberta,2525 Woodview Drive SW,Calgary
a2t5o0000003hnlAAA,Sobeys_Covid_Pool?,8855,Safeway Meadowlark - COVID - ASTRAZENECA,T5R 5W9,Alberta,8720 - 156 Street,Edmonton
a2t5o0000003hdYAAQ,Sobeys_Covid_Pool?,8863,Safeway Inglewood - COVID - ASTRAZENECA,T8N 5Z9,Alberta,395 St. Albert Trail,St. Albert
a2t5o0000003i1SAAQ,Sobeys_Covid_Pool?,8879,Safeway Manning Crossing - COVID - ASTRAZENECA,T5A 5A1,Alberta,500 Manning Crossing NW,Edmonton
a2t5o0000003i1hAAA,Sobeys_Covid_Pool?,8889,Safeway Pallisades Square - COVID - ASTRAZENECA,T5L 4Y8,Alberta,12950 - 137 Avenue NW,Edmonton
a2t5o0000003hkTAAQ,Sobeys_Covid_Pool?,8905,Safeway Jasper Gates - COVID - ASTRAZENECA,T5P 4W1,Alberta,15007 Stony Plain Road NW,Edmonton
a2t5o0000003hmJAAQ,Sobeys_Covid_Pool?,8918,Safeway Thorncliffe - COVID - ASTRAZENECA,T2K 1B3,Alberta,5607 - 4 Street NW,Calgary
a2t5o0000003hjCAAQ,Sobeys_Covid_Pool?,3184,Sobeys Beaumont - COVID - ASTRAZENECA,T4X 1T8,Alberta,5802 - 50th Street,Beaumont
a2t5o0000003hvqAAA,Sobeys_Covid_Pool?,8908,Safeway Millbourne Mall - COVID - ASTRAZENECA,T6K 3L6,Alberta,38 Ave. & Millwoods Road,Edmonton
a2t5o0000003i2aAAA,Sobeys_Covid_Pool?,8922,Safeway Lloydminster Mall - COVID - PFIZER PEDIATRIC 5-11 YEARS OLD,T9V 0A7,Alberta,5211 - 44 Street,Lloydminster
a2t5o0000003hoAAAQ,Sobeys_Covid_Pool?,1139,Sobeys Country Hills - COVID - ASTRAZENECA,T3K 5H2,Alberta,200-500 Country Hills Boulevard NE,Calgary
a2t5o0000003hlzAAA,Sobeys_Covid_Pool?,8833,Safeway Crowfoot - COVID - ASTRAZENECA,T3G 2L5,Alberta,99 Crowfoot Crescent NW,Calgary
a2t5o0000003hnvAAA,Sobeys_Covid_Pool?,3153,Sobeys Nottingham - COVID - ASTRAZENECA,T8A 6G3,Alberta,688 Wye Road,Sherwood Park
a2t5o0000003i13AAA,Sobeys_Covid_Pool?,8849,Safeway Beddington - COVID - ASTRAZENECA,T3K 2A8,Alberta,8120 Beddington Blvd NW,Calgary
a2t5o0000003i14AAA,Sobeys_Covid_Pool?,8852,Safeway West Hills Towne Centre - COVID - ASTRAZENECA,T3H 3C8,Alberta,200 Stewart Green SW,Calgary
a2t5o0000003i2BAAQ,Sobeys_Covid_Pool?,8909,Safeway Saddle Ridge - COVID - ASTRAZENECA,T3J 0H5,Alberta,850 Saddletowne Circle NE,Calgary
a2t5o0000003hsGAAQ,Sobeys_Covid_Pool?,3101,Sobeys St. Albert - COVID - ASTRAZENECA,T8N 5J9,Alberta,392 St. Albert Road,St. Albert
a2t5o0000003i0KAAQ,Sobeys_Covid_Pool?,8805,IGA Banff - COVID - ASTRAZENECA,T1L 1B4,Alberta,318 Marten Street (BOX 1450),Banff
a2t5o0000003hsBAAQ,Sobeys_Covid_Pool?,3035,Sobeys Namao Center - COVID - ASTRAZENECA,T5Z 3L1,Alberta,9611-167 Ave NW,Edmonton
a2t5o0000003hkIAAQ,Sobeys_Covid_Pool?,8841,Safeway SouthCentre - COVID - ASTRAZENECA,T2J 6S1,Alberta,11011 Bonaventure Drive SE,Calgary
a2t5o0000003i2LAAQ,Sobeys_Covid_Pool?,8915,Safeway Division Avenue - COVID - ASTRAZENECA,T1A 2J9,Alberta,615 Division Avenue South,Medicine Hat
a2t5o0000003i0ZAAQ,Sobeys_Covid_Pool?,8826,Safeway Ogden - COVID - ASTRAZENECA,T2C 2N5,Alberta,7740 - 18 Street SE,Calgary
a2t5o0000003i1DAAQ,Sobeys_Covid_Pool?,8867,Safeway Oliver - COVID - ASTRAZENECA,T5K 2S5,Alberta,11410 - 104 Avenue NW,Edmonton
a2t5o0000003i0UAAQ,Sobeys_Covid_Pool?,8824,Safeway Kensington - COVID - ASTRAZENECA,T2N 1V9,Alberta,410 - 10 Street NW,Calgary
a2t5o0000003hz3AAA,Sobeys_Covid_Pool?,8899,Safeway Wetaskiwin - COVID - ASTRAZENECA,T9A 2B1,Alberta,3901 - 56 Street,Wetaskiwin
a2t5o0000003i0GAAQ,Sobeys_Covid_Pool?,8812,Safeway Downtown - COVID - ASTRAZENECA,T2R 0E6,Alberta,813 - 11 Avenue SW,Calgary
a2t5o0000003i1NAAQ,Sobeys_Covid_Pool?,8877,Safeway Port O'Call Mall - COVID - ASTRAZENECA,T4N 3Z6,Alberta,4408 50th Avenue,Red Deer
a2t5o0000003hgzAAA,Sobeys_Covid_Pool?,8842,Safeway Glenmore Landing - COVID - ASTRAZENECA,T2V 5A8,Alberta,1600 - 90 Avenue SW,Calgary
a2t5o0000003hh0AAA,Sobeys_Covid_Pool?,8874,Safeway Wye Road - COVID - ASTRAZENECA,T8A 4N5,Alberta,985 Fir Street,Sherwood Park
a2t5o0000003hh1AAA,Sobeys_Covid_Pool?,8903,Safeway Aspen Landing - COVID - ASTRAZENECA,T3H 0N6,Alberta,375 Aspen Glen Landing SW,Calgary
a2t5o0000003hegAAA,Sobeys_Covid_Pool?,8820,Safeway Mission - COVID - ASTRAZENECA,T2S 2H6,Alberta,524 Elbow Drive SW,Calgary
a2t5o0000003i0PAAQ,Sobeys_Covid_Pool?,8816,Safeway Market Mall - COVID - ASTRAZENECA,T3A 0E2,Alberta,3625 Shaganappi Trail NW,Calgary
a2t5o0000003i1wAAA,Sobeys_Covid_Pool?,8894,Safeway Fort Saskatchewan - COVID - ASTRAZENECA,T8L 4P4,Alberta,9450 - 86 Avenue,Fort Saskatchewan
a2t5o0000003hwYAAQ,Sobeys_Covid_Pool?,8924,Safeway Sherwood Park Mall - COVID - ASTRAZENECA,T8A 3H9,Alberta,2020 Sherwood Drive,Sherwood Park
a2t5o0000003hriAAA,Sobeys_Covid_Pool?,8866,Safeway Coliseum - COVID - ASTRAZENECA,T5B 0S1,Alberta,8118 - 118 Avenue NW,Edmonton
a2t5o0000003i1XAAQ,Sobeys_Covid_Pool?,8880,Safeway Terra Losa - COVID - ASTRAZENECA,T5T 5L5,Alberta,9710 - 170 Street NW,Edmonton
a2t5o0000003hrjAAA,Sobeys_Covid_Pool?,8912,Safeway Garrison Woods - COVID - ASTRAZENECA,T2T 6E3,Alberta,2425 - 34 Avenue SW,Calgary
a2t5o0000003i2VAAQ,Sobeys_Covid_Pool?,8919,Safeway Canmore - COVID - ASTRAZENECA,T1W 1P4,Alberta,1200 Railway Avenue,Canmore
a2t5o0000003hsQAAQ,Sobeys_Covid_Pool?,3132,Sobeys Beaumaris - COVID - ASTRAZENECA,T5X 6C3,Alberta,15367 Castledowns Road NW,Edmonton
a2t5o0000003ho1AAA,Sobeys_Covid_Pool?,8858,Safeway Riverbend Square - COVID - ASTRAZENECA,T6R 2E3,Alberta,576 Riverbend Square NW,Edmonton
a2t5o0000003huHAAQ,Sobeys_Covid_Pool?,4292,FreshCo Tamarack - COVID - ASTRAZENECA,T6T 0Y2,Alberta,2355 - 17 Street NW,Edmonton
a2t5o0000003i18AAA,Sobeys_Covid_Pool?,8854,Safeway Fairway Plaza - COVID - ASTRAZENECA,T1K 6Z3,Alberta,2750 Fairway Plaza Road S.,Lethbridge
a2t5o00000001slAAA,Sobeys_Covid_Pool?,4984,Sobeys Legacy - COVID - PFIZER,T2X 4K8,Alberta,"#100, 200 Hartell Way S.E",Calgary 
a2t5o00000001MPAAY,Sobeys_Covid_Pool?,4905,Safeway Westview Mall - COVID - PFIZER,V7N 3X4,British Columbia,"#780, 2601 Westview Drive",North Vancouver
a2t5o00000001MRAAY,Sobeys_Covid_Pool?,4936,Safeway Shaughnessy Station - COVID - PFIZER,V3C 6K5,British Columbia,"1100, 2850 Shaughnessy Street",Port Coquitlam
a2t5o00000001MZAAY,Sobeys_Covid_Pool?,4955,Safeway Penticton Plaza - COVID - PFIZER,V2A 5E9,British Columbia,"801, 1301 Main Street",Penticton
a2t5o00000001MvAAI,Sobeys_Covid_Pool?,4999,Safeway Central Fill Facility and Compounding Centre - COVID - PFIZER,V3S 6K3,British Columbia,"105, 19515 - 56th Ave ",Surrey
a2t5o00000001N5AAI,Sobeys_Covid_Pool?,4270,FreshCo Maple Ridge - COVID - PFIZER,V2X 2P6,British Columbia,"300, 20201 Lougheed Hwy",Maple Ridge
a2t5o00000001N6AAI,Sobeys_Covid_Pool?,4272,FreshCo Clearbrook Town Square - COVID - PFIZER,V2T 4W1,British Columbia,"100, 32500 S. Fraser Way",Abbotsford
a2t5o00000001NAAAY,Sobeys_Covid_Pool?,4914,Safeway Penninsula Village - COVID - PFIZER,V4A 2H9,British Columbia,"700, 15355 - 24 Avenue",Surrey
a2t5o00000001NNAAY,Sobeys_Covid_Pool?,4277,FreshCo Dilworth Centre - COVID - PFIZER,V1X 4H9,British Columbia,"500, 2339 Hwy 97 North",Kelowna
a2t5o00000001NUAAY,Sobeys_Covid_Pool?,4972,Safeway Dawson Creek - COVID - ASTRAZENECA,V1G 3R4,British Columbia,"11200, 11216 - 8 Street",Dawson Creek
a2t5o00000001NyAAI,Sobeys_Covid_Pool?,4930,Safeway New Westminster Station - COVID - PFIZER,V3M 0G3,British Columbia,"220, 800 Carnarvon Street .",New Westminster
a2t5o0000003hxkAAA,Sobeys_Covid_Pool?,4955,Safeway Penticton Plaza - COVID - ASTRAZENECA,V2A 5E9,British Columbia,"801, 1301 Main Street",Penticton
a2t5o0000003hsZAAQ,Sobeys_Covid_Pool?,4999,Safeway Central Fill Facility and Compounding Centre - COVID - MODERNA,V3S 6K3,British Columbia,"105, 19515 - 56th Ave ",Surrey
a2t5o0000003heMAAQ,Sobeys_Covid_Pool?,4272,FreshCo Clearbrook Town Square - COVID - MODERNA,V2T 4W1,British Columbia,"100, 32500 S. Fraser Way",Abbotsford
a2t5o0000003ht6AAA,Sobeys_Covid_Pool?,4905,Safeway Westview Mall - COVID - MODERNA,V7N 3X4,British Columbia,"#780, 2601 Westview Drive",North Vancouver
a2t5o0000003hlgAAA,Sobeys_Covid_Pool?,4936,Safeway Shaughnessy Station - COVID - MODERNA,V3C 6K5,British Columbia,"1100, 2850 Shaughnessy Street",Port Coquitlam
a2t5o0000003hglAAA,Sobeys_Covid_Pool?,4270,FreshCo Maple Ridge - COVID - MODERNA,V2X 2P6,British Columbia,"300, 20201 Lougheed Hwy",Maple Ridge
a2t5o0000003htdAAA,Sobeys_Covid_Pool?,4277,FreshCo Dilworth Centre - COVID - ASTRAZENECA,V1X 4H9,British Columbia,"500, 2339 Hwy 97 North",Kelowna
a2t5o0000003hhTAAQ,Sobeys_Covid_Pool?,4955,Safeway Penticton Plaza - COVID - MODERNA,V2A 5E9,British Columbia,"801, 1301 Main Street",Penticton
a2t5o0000003hfKAAQ,Sobeys_Covid_Pool?,4905,Safeway Westview Mall - COVID - ASTRAZENECA,V7N 3X4,British Columbia,"#780, 2601 Westview Drive",North Vancouver
a2t5o0000003hxLAAQ,Sobeys_Covid_Pool?,4936,Safeway Shaughnessy Station - COVID - ASTRAZENECA,V3C 6K5,British Columbia,"1100, 2850 Shaughnessy Street",Port Coquitlam
